이름,구단,연도,WAR,승리기여율,이닝,볼삼비,삼진율,ERA,ERA+,FIP,FIP+,WHIP,WPA
김현준,KIA,2021,0.05,0.1052631578947368,19.2,1.5702479338842976,0.9895833333333334,5.49,81.0,5.88,75.4,1.37,-0.24
심동섭,KIA,2018,0.04,0.1428571428571428,5.2,1.6129032258064515,0.9615384615384616,6.35,80.8,3.66,141.6,1.77,-0.48
남재현,KIA,2020,0.04,0.0,15.2,0.7207207207207208,0.5263157894736842,4.02,119.4,5.66,84.7,1.98,-0.16
김현수,KIA,2022,0.04,0.0,2.0,0.9090909090909092,0.5,4.5,90.6,3.84,106.5,2.0,-0.0
윤석민,KIA,2018,0.03,0.44,40.0,2.871287128712871,0.725,6.75,76.0,5.91,87.2,1.63,-2.9
박경태,KIA,2018,0.02,0.0,6.1,2.857142857142857,0.9836065573770492,5.68,90.3,3.36,154.3,1.42,0.02
박진태,KIA,2021,0.02,0.1525423728813559,65.0,1.2465373961218835,0.6923076923076923,5.95,74.7,5.41,82.3,1.6,-1.08
황인준,KIA,2019,0.01,0.0,11.1,2.1568627450980395,0.990990990990991,6.35,66.0,4.82,86.7,1.68,-0.29
변시원,KIA,2020,0.0,0.0,5.0,0.3225806451612903,0.2,3.6,133.3,4.96,96.7,2.2,0.01
장재혁,KIA,2022,0.0,0.0,3.0,1.2903225806451613,1.3333333333333333,6.0,67.9,3.67,111.6,2.0,-0.02
서덕원,KIA,2020,-0.04,0.0,12.2,1.4634146341463417,0.4918032786885246,8.53,56.3,9.4,50.7,1.42,-0.03
박준표,KIA,2022,-0.05,0.2352941176470588,23.1,1.0891089108910892,0.4761904761904761,5.4,75.5,6.55,62.2,1.59,-0.01
이준영,KIA,2021,-0.06,0.2040816326530612,35.2,1.3612565445026177,0.7386363636363635,5.55,80.1,4.48,99.1,1.37,-0.65
김도현,KIA,2022,-0.06,0.0,10.2,2.1568627450980395,1.0784313725490198,5.91,69.0,5.12,80.4,1.78,-0.28
김명찬,KIA,2020,-0.07,0.0476190476190476,8.2,0.9090909090909092,1.3414634146341464,6.23,77.0,8.86,54.2,2.89,-1.53
홍상삼,KIA,2022,-0.1,0.0416666666666666,21.2,1.2582781456953642,0.8962264150943396,5.82,70.1,5.6,73.3,1.57,-0.41
김기훈,KIA,2019,-0.12,0.1875,79.1,0.7526881720430109,0.6194690265486726,5.56,75.4,6.77,61.6,1.63,-1.45
하준영,KIA,2018,-0.13,0.0,14.2,1.4814814814814816,0.8450704225352114,9.2,55.8,6.7,76.9,1.64,0.06
차명진,KIA,2021,-0.16,0.0,10.2,0.4580152671755725,0.5882352941176471,7.59,58.6,7.36,60.5,2.34,-0.41
양승철,KIA,2020,-0.17,0.0,28.2,0.5394190871369294,0.4609929078014184,7.85,61.2,7.29,65.7,2.27,-0.27
김유신,KIA,2022,-0.18,0.0,14.2,0.5590062111801242,0.6338028169014085,6.14,66.4,8.04,51.0,1.71,0.02
유승철,KIA,2019,-0.19,0.0,4.0,2.380952380952381,1.25,11.25,37.3,10.4,40.0,1.5,-0.19
이민우,KIA,2019,-0.19,0.1153846153846153,61.1,2.1455938697318007,0.9165302782324058,5.43,77.2,3.84,109.2,1.63,-0.72
박정수,KIA,2019,-0.2,0.0,5.0,0.4878048780487805,0.4,12.6,33.3,5.6,74.8,2.8,-0.09
박준표,KIA,2021,-0.23,0.125,32.0,1.0526315789473684,0.5625,5.91,75.3,5.86,75.9,1.84,-1.48
홍건희,KIA,2018,-0.23,0.0,16.2,1.8309859154929575,0.8024691358024691,10.26,50.0,6.65,77.4,2.34,-0.3
김사윤,KIA,2022,-0.23,0.064516129032258,27.0,0.954356846473029,0.8518518518518519,7.0,58.2,5.71,71.8,1.74,-0.25
김세현,KIA,2018,-0.23,0.1,40.0,1.871345029239766,0.8,6.75,76.0,4.66,110.9,1.83,-2.12
장지수,KIA,2019,-0.23,0.0,16.1,0.8450704225352114,0.3726708074534161,7.71,54.4,5.91,70.5,1.84,-0.07
김재열,KIA,2020,-0.23,0.1428571428571428,17.1,1.0743801652892562,0.7602339181286549,7.27,66.0,6.73,71.0,2.02,0.0
김유신,KIA,2018,-0.24,0.0,13.0,0.9836065573770492,0.4615384615384615,9.69,53.0,4.53,114.3,1.46,-0.46
김세현,KIA,2019,-0.24,0.0,8.2,0.5494505494505495,0.6097560975609757,6.23,67.3,5.71,73.5,2.31,-1.09
김현준,KIA,2022,-0.27,0.0,14.2,1.7647058823529411,0.6338028169014085,5.52,73.8,3.13,128.6,1.64,-0.42
최지민,KIA,2022,-0.27,0.0,6.0,1.3725490196078431,1.1666666666666667,13.5,30.2,6.17,66.6,2.83,-0.15
남하준,KIA,2022,-0.28,0.0909090909090909,10.1,0.9836065573770492,0.594059405940594,8.71,46.8,9.24,44.5,2.32,-0.38
고영창,KIA,2021,-0.29,0.25,23.1,0.594059405940594,0.2597402597402597,5.79,76.9,4.36,102.5,1.71,-0.44
김윤동,KIA,2019,-0.29,0.3636363636363636,11.0,1.0810810810810811,1.0909090909090908,6.55,64.1,4.86,86.4,2.09,0.09
서덕원,KIA,2021,-0.29,0.0416666666666666,32.2,1.702127659574468,0.7453416149068323,7.44,59.8,5.94,74.4,1.53,-0.82
이민우,KIA,2022,-0.33,0.0,4.0,0.3225806451612903,0.25,15.75,25.9,6.59,62.0,3.25,-0.34
남재현,KIA,2021,-0.34,0.25,8.0,0.495049504950495,0.625,14.63,30.4,9.08,48.8,2.5,0.04
이민우,KIA,2018,-0.36,0.1428571428571428,37.2,1.2121212121212122,0.7526881720430108,7.17,71.6,5.96,86.6,1.99,-1.06
이준영,KIA,2019,-0.36,0.0277777777777777,51.0,1.6475095785440612,0.8431372549019608,6.35,66.0,4.01,104.6,1.77,0.26
김재열,KIA,2022,-0.38,0.1276595744680851,43.0,1.6289592760180995,0.8372093023255814,6.07,67.2,4.64,88.2,1.56,-0.44
최용준,KIA,2021,-0.4,0.0,6.1,0.8450704225352114,0.9836065573770492,14.21,31.3,11.39,38.7,2.84,-0.41
이승재,KIA,2021,-0.41,0.2,24.0,0.9392265193370164,0.7083333333333334,7.5,59.3,7.25,61.1,1.83,-0.49
강찬영,KIA,2019,-0.41,0.0,9.0,0.3296703296703296,0.3333333333333333,11.0,38.1,7.51,55.5,2.56,-0.66
박정수,KIA,2018,-0.43,0.0,13.1,3.1372549019607847,1.2213740458015268,11.48,44.7,5.18,99.5,1.65,0.08
김현준,KIA,2020,-0.5,0.0666666666666666,14.1,0.916030534351145,0.851063829787234,12.56,38.2,6.42,74.5,2.3,0.14
박진태,KIA,2020,-0.5,0.0,18.2,0.8695652173913043,0.7692307692307693,13.02,36.9,11.54,41.4,2.57,-0.11
터너,KIA,2019,-0.53,0.25,153.1,2.082616179001721,0.790333115610712,5.52,76.0,4.31,97.2,1.55,-1.58
한승혁,KIA,2022,-0.64,0.25,80.1,1.7206982543640896,0.8614232209737829,5.27,77.4,3.99,102.8,1.74,-1.83
양승철,KIA,2019,-0.67,0.0,16.1,0.728476821192053,0.6832298136645962,12.12,34.6,7.2,57.8,2.33,-0.36
유승철,KIA,2022,-0.69,0.0,19.0,0.8695652173913043,0.7368421052631579,7.58,53.8,7.65,53.6,1.95,0.05
이민우,KIA,2020,-0.75,0.2727272727272727,106.0,1.4225053078556262,0.6320754716981132,6.79,70.7,5.14,93.3,1.66,-2.87
김유신,KIA,2021,-0.76,0.1818181818181818,54.1,0.8262108262108262,0.5360443622920518,7.62,58.4,6.94,63.7,1.8,-1.61
로니,KIA,2022,-0.78,0.3333333333333333,44.1,1.1387900355871885,0.7256235827664399,5.89,69.2,6.05,67.9,1.69,-1.18
김현수,KIA,2021,-0.87,0.0,45.2,0.7479224376731302,0.5973451327433628,7.88,56.4,6.99,63.4,2.04,-1.36
홍건희,KIA,2019,-1.1,0.1428571428571428,81.2,1.5709969788519638,0.6403940886699507,7.16,58.5,5.36,77.7,1.78,-2.02
이민우,KIA,2021,-1.13,0.0833333333333333,57.0,0.9003215434083601,0.4912280701754385,8.05,55.2,6.07,73.0,1.91,-1.84
장현식,KIA,2020,-1.47,0.24,31.1,1.3664596273291925,0.7073954983922829,11.2,42.8,6.78,70.6,2.17,-1.93
고영표,kt,2021,5.23,0.44,166.2,4.797047970479705,0.7821901323706378,2.92,154.0,3.19,139.2,1.04,2.27
니퍼트,kt,2018,4.74,0.2857142857142857,175.2,4.219948849104859,0.9417808219178084,4.25,124.6,4.66,111.4,1.41,-0.06
고영표,kt,2022,4.5,0.4642857142857143,182.1,6.753246753246753,0.85667215815486,3.26,126.4,2.75,148.2,1.17,2.38
소형준,kt,2022,4.28,0.4814814814814814,171.1,2.9923273657289,0.6838106370543542,3.05,135.2,3.33,122.3,1.15,1.41
김민수,kt,2022,4.01,0.4342105263157895,80.2,6.026490066225166,1.1346633416458851,1.9,217.1,2.24,182.9,1.0,2.33
데스파이네,kt,2021,4.01,0.3939393939393939,188.2,2.1126760563380285,0.8767268862911797,3.39,132.6,3.62,122.7,1.34,0.79
피어밴드,kt,2018,3.78,0.3076923076923077,163.1,3.700787401574803,0.8645003065603925,4.3,123.3,4.83,107.7,1.37,-1.28
쿠에바스,kt,2019,3.44,0.4333333333333333,184.0,2.13946117274168,0.7336956521739131,3.62,114.3,4.43,92.7,1.17,1.22
엄상백,kt,2022,3.31,0.5,140.1,3.0151843817787416,0.9921484653818702,2.95,139.6,3.72,109.6,1.22,1.7
데스파이네,kt,2020,3.21,0.4411764705882353,207.2,2.2320117474302497,0.7335907335907337,4.33,110.9,4.3,110.7,1.45,0.38
김재윤,kt,2021,3.08,0.4923076923076923,67.0,2.655601659751037,0.9552238805970148,2.42,185.8,3.29,135.2,1.21,1.38
배제성,kt,2020,2.65,0.3846153846153846,141.1,1.090670170827858,0.5882352941176471,3.95,121.7,5.18,91.8,1.46,1.09
쿠에바스,kt,2020,2.64,0.3703703703703703,158.0,2.386117136659436,0.6962025316455697,4.1,117.1,4.52,105.1,1.25,-0.29
주권,kt,2020,2.63,0.4025974025974026,70.0,1.1526479750778815,0.5285714285714286,2.7,177.9,4.98,95.5,1.23,1.16
알칸타라,kt,2019,2.6,0.4074074074074074,172.2,3.690036900369003,0.5807200929152149,4.01,103.1,3.98,103.3,1.25,0.88
배제성,kt,2021,2.55,0.3461538461538461,141.2,1.656516443361754,0.963172804532578,3.68,121.9,3.7,120.3,1.47,0.35
벤자민,kt,2022,2.53,0.2941176470588235,96.2,3.1950207468879666,0.8004158004158004,2.7,152.5,4.03,101.2,1.02,1.07
소형준,kt,2020,2.37,0.5416666666666666,133.0,2.0399113082039912,0.6917293233082706,3.86,124.6,3.91,122.0,1.4,0.3
김재윤,kt,2022,2.32,0.5409836065573771,66.1,3.696682464454976,1.180030257186082,3.26,126.5,2.65,155.1,1.01,0.57
김재윤,kt,2020,2.22,0.3928571428571428,60.2,3.841059602649007,0.9634551495016612,3.26,147.2,3.74,127.7,1.27,0.16
배제성,kt,2019,2.21,0.4761904761904761,131.2,1.6221033868092691,0.6935975609756098,3.76,110.1,3.96,104.5,1.43,0.18
주권,kt,2019,2.08,0.380281690140845,75.1,3.333333333333333,0.6258322237017311,2.99,138.6,4.0,102.8,1.04,3.22
쿠에바스,kt,2021,1.94,0.391304347826087,133.1,2.6810176125244616,1.0293012772351615,4.12,109.1,3.57,124.8,1.37,0.02
금민철,kt,2018,1.89,0.2758620689655172,156.1,1.1600587371512483,0.5060858424087123,5.41,97.9,5.82,89.2,1.79,-3.08
고영표,kt,2018,1.8,0.2608695652173913,142.0,5.338645418326693,0.943661971830986,5.13,103.2,4.31,120.6,1.41,-2.0
조현우,kt,2020,1.79,0.1851851851851851,46.2,1.4932126696832575,0.7142857142857142,3.09,155.7,3.83,124.7,1.29,1.06
김재윤,kt,2019,1.68,0.3720930232558139,47.2,3.471074380165289,0.8898305084745762,2.27,182.7,3.42,120.2,0.82,1.38
이보근,kt,2020,1.48,0.3061224489795918,46.2,2.231404958677686,0.5844155844155844,2.51,191.6,3.79,125.8,1.16,0.04
김재윤,kt,2018,1.38,0.2419354838709677,61.0,4.370860927152318,1.0819672131147542,4.57,115.9,4.6,113.2,1.49,-0.37
주권,kt,2021,1.38,0.4354838709677419,49.0,0.9947643979057592,0.3877551020408163,3.31,135.9,4.46,99.5,1.37,0.65
박시영,kt,2021,1.23,0.25,45.0,3.377483443708609,1.1333333333333333,2.4,187.1,3.16,141.1,1.0,-0.07
김민수,kt,2021,1.18,0.2,58.0,2.282157676348548,0.9482758620689656,2.95,152.3,3.13,142.2,1.38,-0.18
심재민,kt,2021,1.17,0.0384615384615384,46.2,3.1531531531531534,0.7575757575757576,2.89,155.3,3.59,123.8,1.11,-0.07
유원상,kt,2020,1.16,0.1774193548387097,64.0,1.3167259786476868,0.578125,3.8,126.5,5.34,89.0,1.25,0.01
주권,kt,2022,1.14,0.2758620689655172,50.2,3.8271604938271606,0.6175298804780877,3.91,105.4,3.36,121.5,1.3,0.86
소형준,kt,2021,1.02,0.2916666666666667,119.0,1.6634050880626223,0.7142857142857143,4.16,108.0,3.92,113.3,1.46,-0.52
데스파이네,kt,2022,0.99,0.2758620689655172,163.0,2.557172557172557,0.754601226993865,4.53,90.9,3.96,102.9,1.51,-1.34
정성곤,kt,2018,0.98,0.2083333333333333,24.1,2.072072072072072,0.954356846473029,2.96,179.1,4.9,106.2,1.4,-0.01
박영현,kt,2022,0.97,0.0384615384615384,51.2,2.7363184079601988,1.07421875,3.66,112.6,3.57,114.3,1.28,-0.29
이채호,kt,2022,0.96,0.0789473684210526,36.2,2.442748091603053,0.8839779005524862,2.95,139.8,2.98,135.9,1.12,0.59
엄상백,kt,2021,0.94,0.4444444444444444,52.2,1.601423487544484,0.8620689655172413,4.1,109.5,5.12,86.7,1.31,0.03
조현우,kt,2021,0.88,0.1224489795918367,31.0,1.8309859154929575,0.4193548387096774,2.61,171.9,3.17,140.3,1.07,0.73
전유수,kt,2019,0.88,0.1311475409836065,66.1,2.541436464088397,0.6959152798789713,3.39,122.0,3.22,128.9,1.27,-1.21
이종혁,kt,2018,0.86,0.1063829787234042,48.1,1.8128654970760232,0.6444906444906445,4.66,113.8,4.62,112.8,1.61,-2.12
심재민,kt,2022,0.86,0.1395348837209302,43.1,1.3043478260869563,0.4872389791183295,3.74,110.1,4.61,88.4,1.32,0.33
배제성,kt,2022,0.8,0.1666666666666666,107.0,1.93058568329718,0.8317757009345794,4.21,97.9,3.96,102.7,1.39,-0.54
김대유,kt,2019,0.69,0.0,27.0,1.900826446280992,0.8518518518518519,2.33,177.4,3.85,107.6,1.22,0.21
이창재,kt,2021,0.68,0.0,26.2,1.8811881188118813,0.7251908396946565,2.7,166.4,2.81,158.6,1.2,0.23
홍성용,kt,2018,0.68,0.125,45.0,2.6086956521739126,0.9333333333333332,5.4,98.1,5.39,96.3,1.44,0.04
류희운,kt,2018,0.68,0.037037037037037,44.0,1.9858156028368796,0.6363636363636364,4.91,107.9,6.9,75.1,1.52,-0.28
심재민,kt,2018,0.63,0.1136363636363636,41.0,2.1052631578947367,0.8780487804878049,4.61,115.0,4.83,107.8,1.56,-1.13
전유수,kt,2020,0.56,0.1063829787234042,45.2,1.2796208530805686,0.5973451327433628,5.12,93.8,4.48,106.5,1.47,0.41
이대은,kt,2021,0.54,0.3225806451612903,31.0,1.981981981981982,0.7096774193548387,3.48,128.9,4.75,93.3,1.23,-0.14
이상화,kt,2018,0.54,0.4545454545454545,10.1,2.7450980392156863,1.3861386138613865,2.61,202.8,2.87,182.3,1.07,-0.41
이대은,kt,2019,0.53,0.4857142857142857,85.0,1.483375959079284,0.6823529411764706,4.24,97.7,5.12,80.1,1.49,0.93
안영명,kt,2021,0.51,0.1142857142857142,35.1,2.882882882882883,0.9116809116809116,4.08,110.2,3.28,135.9,0.99,-0.13
김민,kt,2019,0.46,0.2307692307692307,150.2,1.3978494623655917,0.6058588548601864,4.96,83.5,4.95,83.0,1.59,-2.06
김민수,kt,2019,0.45,0.1764705882352941,81.2,1.8604651162790695,0.689655172413793,4.96,83.5,4.73,86.8,1.43,-0.6
김민,kt,2018,0.35,0.4444444444444444,37.1,0.99601593625498,0.6738544474393531,5.06,104.7,6.38,81.4,1.74,-0.63
김사율,kt,2018,0.33,0.0,45.1,3.4653465346534653,0.7760532150776053,5.76,92.0,6.46,80.3,1.46,-0.87
쿠에바스,kt,2022,0.33,0.5,11.0,1.5686274509803924,0.7272727272727273,2.45,167.8,4.7,86.5,0.64,0.23
김민,kt,2022,0.31,0.3333333333333333,7.2,3.809523809523809,1.1111111111111112,2.35,175.4,4.12,99.0,0.78,0.21
하준호,kt,2019,0.28,0.0,8.0,2.682926829268293,1.375,1.13,367.9,3.78,108.1,1.0,-0.02
박시영,kt,2022,0.19,0.2941176470588235,15.2,2.682926829268293,0.7236842105263158,4.6,89.6,4.17,98.0,1.47,-0.23
고창성,kt,2018,0.17,0.119047619047619,37.2,2.072072072072072,0.6182795698924731,6.69,79.2,6.22,83.3,1.81,-0.93
엄상백,kt,2018,0.17,0.2545454545454545,46.1,2.573099415204678,0.9544468546637744,5.44,97.4,4.35,119.7,1.47,-1.17
이상화,kt,2020,0.16,0.0555555555555555,15.0,0.6930693069306931,0.4666666666666667,5.4,89.0,5.96,79.8,1.4,-0.12
이종혁,kt,2019,0.16,0.0,5.1,1.2903225806451613,0.7843137254901962,1.69,245.3,4.15,100.0,1.69,-0.07
배우열,kt,2018,0.15,0.0,5.2,2.903225806451613,1.7307692307692306,1.59,333.6,2.25,234.8,1.77,0.0
조현우,kt,2019,0.13,0.0,7.2,1.7647058823529411,1.25,3.52,117.5,3.4,122.0,1.44,0.01
김태오,kt,2018,0.09,0.25,21.0,1.5384615384615383,0.6666666666666666,6.0,88.3,6.55,79.2,1.95,-0.53
전유수,kt,2021,0.09,0.0,10.2,1.475409836065574,0.8823529411764707,3.38,133.1,4.55,97.6,1.41,-0.07
이정현,kt,2022,0.09,0.0,3.2,0.2439024390243902,0.3125,2.45,167.8,10.43,38.9,1.91,0.01
이상우,kt,2022,0.07,0.0,3.1,0.4761904761904761,0.3225806451612903,2.7,152.5,4.54,89.3,1.5,-0.01
손동현,kt,2020,0.07,0.0434782608695652,20.1,1.188118811881188,0.5970149253731343,5.31,90.5,6.9,68.7,1.53,-0.06
안영명,kt,2022,0.07,0.0,3.1,10.0,0.3225806451612903,2.7,152.5,2.74,149.1,0.9,-0.0
김태오,kt,2022,0.07,0.0,4.1,50.0,1.2195121951219514,4.15,99.1,1.03,402.0,2.08,-0.05
김성훈,kt,2020,0.05,0.0,3.0,0.7317073170731708,1.0,3.0,160.2,5.56,86.0,1.67,-0.01
조한욱,kt,2019,0.04,0.0,2.2,0.0,0.0,3.38,122.6,4.53,92.0,1.88,-0.01
지명성,kt,2022,0.04,0.0,2.0,10.0,0.5,4.5,91.5,3.84,105.1,1.5,0.0
이강준,kt,2020,0.03,0.0,5.2,0.5882352941176471,0.5769230769230769,6.35,75.6,9.03,52.3,2.47,-0.05
조현우,kt,2022,0.02,0.1052631578947368,12.0,1.2195121951219514,0.4166666666666667,4.5,91.5,4.51,89.6,1.5,-0.09
이선우,kt,2019,0.0,0.0,1.2,1.818181818181818,1.6666666666666667,5.4,76.6,10.6,38.0,1.2,-0.01
이창재,kt,2020,-0.01,0.1,8.0,1.707317073170732,0.875,5.63,85.4,3.31,145.2,1.75,0.09
최건,kt,2018,-0.05,0.0,2.0,0.9523809523809524,1.0,13.5,39.3,4.83,108.2,3.5,-0.0
하준호,kt,2020,-0.06,0.1219512195121951,41.2,0.959409594095941,0.6310679611650485,6.05,79.4,4.64,102.9,1.56,-1.0
이상동,kt,2020,-0.06,0.0,6.0,0.9677419354838708,0.5,9.0,53.4,4.06,117.9,2.33,-0.03
신병률,kt,2018,-0.06,0.15,25.2,1.971830985915493,0.5555555555555556,7.01,75.6,6.95,74.5,1.64,-0.8
조근종,kt,2019,-0.06,0.1,10.2,1.1764705882352942,0.5882352941176471,5.91,70.1,5.18,79.5,1.88,0.12
이선우,kt,2020,-0.07,0.0,2.0,0.9090909090909092,0.5,13.5,35.6,10.56,44.6,3.5,-0.07
김태오,kt,2019,-0.08,0.0,3.0,0.0,0.0,6.0,69.0,7.4,56.0,3.33,-0.16
전유수,kt,2022,-0.1,0.0,11.0,0.3921568627450981,0.1818181818181818,8.18,50.3,5.52,73.6,2.0,-0.04
하준호,kt,2021,-0.11,0.0,12.0,1.639344262295082,0.8333333333333334,6.75,66.5,5.33,83.1,1.83,-0.2
금민철,kt,2020,-0.12,0.0,2.1,1.818181818181818,0.9523809523809524,15.43,31.1,5.7,82.3,3.0,-0.13
유원상,kt,2021,-0.12,0.0909090909090909,13.0,2.1311475409836067,1.0,6.23,72.1,2.72,164.4,1.62,-0.08
이강준,kt,2021,-0.16,0.0,2.2,0.0,0.0,13.5,33.3,7.83,56.4,2.63,0.08
류희운,kt,2020,-0.16,0.0,8.1,1.707317073170732,0.8641975308641976,10.8,44.5,4.88,97.6,2.16,-0.4
이상동,kt,2021,-0.17,0.1666666666666666,6.1,1.6129032258064515,0.819672131147541,8.53,52.7,3.18,140.4,1.58,-0.28
김용주,kt,2018,-0.18,0.0,2.0,0.9523809523809524,1.0,18.0,29.4,11.33,45.8,3.5,-0.35
이정현,kt,2021,-0.19,0.0,8.2,0.196078431372549,0.1219512195121951,9.35,48.1,9.33,47.3,1.96,-0.33
전용주,kt,2019,-0.2,0.0,3.0,0.1639344262295082,0.3333333333333333,15.0,27.6,13.07,31.3,4.0,-0.03
손동현,kt,2019,-0.21,0.1612903225806451,47.1,0.932475884244373,0.6157112526539278,4.75,87.1,4.5,92.0,1.73,-0.95
한차현,kt,2021,-0.22,0.0,3.2,1.4285714285714286,0.9375,19.64,22.9,13.97,31.6,3.27,0.0
금민철,kt,2019,-0.22,0.0714285714285714,57.0,1.0358565737051793,0.4561403508771929,5.05,81.9,5.32,77.5,1.6,-0.9
이대은,kt,2020,-0.25,0.0625,29.1,1.1450381679389314,0.5154639175257731,5.83,82.4,5.84,81.2,1.67,-2.73
조병욱,kt,2020,-0.26,0.0,28.1,0.8396946564885497,0.391459074733096,7.62,63.0,6.1,77.8,1.84,-0.51
이창재,kt,2022,-0.32,0.0,1.1,0.9523809523809524,1.818181818181818,33.75,12.2,7.09,56.5,5.25,-0.41
하준호,kt,2022,-0.32,0.0,16.1,0.9316770186335402,0.9316770186335402,8.27,49.8,6.22,65.3,1.96,-0.37
류희운,kt,2019,-0.35,0.0,2.1,0.4761904761904761,0.4761904761904761,23.14,17.9,5.12,81.2,4.29,-0.31
이정현,kt,2019,-0.37,0.0,12.0,1.1111111111111112,0.75,9.75,42.4,7.15,56.9,1.67,-0.4
이상동,kt,2019,-0.39,0.0,6.1,0.0,0.0,14.21,29.1,8.93,45.6,1.9,-0.13
김민,kt,2020,-0.43,0.0555555555555555,42.2,1.099656357388316,0.7582938388625592,6.54,73.5,6.27,75.6,1.76,-1.32
윤근영,kt,2018,-0.46,0.0,16.2,1.683168316831683,1.0493827160493827,9.72,54.5,5.75,90.6,2.16,-0.26
류희운,kt,2022,-0.46,0.0,5.2,4.545454545454545,0.9615384615384616,14.29,28.8,6.69,61.1,1.94,-0.55
김민수,kt,2020,-0.66,0.1666666666666666,103.1,2.093023255813953,0.6110572259941804,6.1,78.8,5.08,93.4,1.75,-3.55
정성곤,kt,2019,-0.73,0.3653846153846153,53.2,1.8099547511312213,0.7518796992481203,5.53,74.8,4.78,85.7,1.6,-1.02
엄상백,kt,2019,-0.74,0.0,31.1,0.8298755186721991,0.6430868167202572,8.04,51.5,6.91,59.1,2.04,-1.69
이보근,kt,2021,-0.88,0.0666666666666666,10.0,1.1475409836065575,0.7,15.3,29.4,7.63,57.9,3.1,-0.84
박세진,kt,2018,-0.95,0.125,30.1,1.256544502617801,0.7973421926910299,10.68,49.6,8.42,61.7,2.18,-1.27
주권,kt,2018,-1.04,0.1111111111111111,88.0,1.9926199261992616,0.6136363636363636,8.39,63.2,6.09,85.1,1.65,-2.79
